@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
875,'2021/06/23 01:40:45:656',4,0,0,9.728716,16.719727,20.344311,19.815035,78.230515,156.968369,41.395393,20.287827,27.738476,16.392145,11.975008,78.321449,38.588558,19.830065,20.735147,44.934982,25.55489,23.211681,16.463665,10.798264,10.094886,11.975543,9.868569,0,0.15,1,0,0
876,'2021/06/23 01:40:45:686',4,0,0,13.879973,22.557621,26.213058,23.843649,88.355118,164.248444,37.569653,17.976841,22.221502,14.205555,11.009047,43.152996,17.377911,9.096069,10.725528,26.971853,13.143958,8.729849,6.38517,4.232714,2.306837,1.921592,1.458061,0,0.15,1,0,0
877,'2021/06/23 01:40:45:721',4,0,0,2.061049,8.068906,12.091627,14.718882,75.074112,163.393829,48.09906,27.535202,23.362146,19.386234,15.882277,29.461105,20.940796,13.803245,12.061543,22.364182,21.761574,16.393391,15.563987,12.211901,12.807047,12.885691,12.217308,0,0.15,1,0,0
878,'2021/06/23 01:40:45:755',4,0,0,7.820725,13.193602,19.898037,19.219439,75.661819,149.799744,39.637146,21.91028,26.937914,18.847284,10.985327,13.700503,10.921409,8.993737,13.447886,13.078703,9.746633,7.593745,6.714263,6.559663,6.501286,6.92661,6.490357,0,0.15,1,0,0
879,'2021/06/23 01:40:45:788',4,0,0,2.756255,6.460935,12.511374,14.782092,66.068558,150.453171,44.663506,24.935453,32.672218,21.148409,15.162128,27.227936,12.366505,11.671818,11.288847,15.839511,14.172472,10.275846,9.926867,8.694048,9.166356,9.222472,8.740268,0,0.15,1,0,0
880,'2021/06/23 01:40:45:822',4,0,0,7.841719,13.311711,17.212147,17.694006,70.524551,140.376068,36.515602,18.621727,22.645983,12.679181,6.378289,29.386585,21.014107,10.830372,14.454068,13.409901,8.773947,10.921389,8.862408,8.454038,8.655695,8.58424,8.101562,0,0.15,1,0,0
881,'2021/06/23 01:40:45:855',4,0,0,11.251696,18.81065,22.468004,19.245277,69.130829,131.465881,28.824455,13.476226,17.351124,11.463125,6.148092,33.523216,14.950808,7.82783,6.948536,10.492792,4.311784,4.221453,2.828576,1.677499,1.553263,1.342337,1.164931,0,0.15,1,0,0
882,'2021/06/23 01:40:45:887',4,0,0,7.212695,11.988167,15.370475,15.202817,62.592102,130.867065,35.553715,19.760494,26.02854,17.120964,14.472586,38.093716,10.692704,4.842459,6.04282,13.136826,9.016216,8.269369,7.475544,6.711322,6.587437,6.55555,6.193854,0,0.15,1,0,0
883,'2021/06/23 01:40:45:924',4,0,0,1.244622,3.748138,9.751492,12.263158,58.133461,130.60228,38.294056,22.1255,28.291145,19.339144,15.635082,37.211597,14.109,10.764623,10.582947,13.95987,9.265836,9.461169,8.605022,8.358255,8.44503,8.462016,8.003595,0,0.15,1,0,0
884,'2021/06/23 01:40:45:956',4,0,0,7.776519,13.604363,16.049339,15.200589,62.500069,123.456024,31.550482,16.029078,18.117783,10.137004,4.855311,29.759199,19.793795,11.379145,11.25872,14.109353,10.817267,9.374744,8.454291,7.917645,7.992359,7.936041,7.467299,0,0.15,1,0,0
885,'2021/06/23 01:40:45:988',4,0,0,1.682296,5.517568,7.900572,12.316984,53.576897,119.551758,35.947121,20.795174,17.529387,15.29121,15.891835,32.157345,8.585699,7.364242,8.550222,8.795967,7.528798,7.11614,6.8161,6.622834,6.858887,6.841113,6.548685,0,0.15,1,0,0
886,'2021/06/23 01:40:46:027',4,0,0,6.877699,11.473912,14.875814,13.934354,57.284805,112.860062,28.830574,14.180235,16.73605,10.906623,4.256366,23.828281,16.299553,8.793884,8.346321,9.643211,8.954,7.982254,7.518463,6.811882,6.898486,6.791291,6.376658,0,0.15,1,0,0
887,'2021/06/23 01:40:46:060',4,0,0,8.441692,13.861692,14.381872,15.027293,57.343033,109.940125,26.589762,12.917419,15.363721,9.244528,3.974929,20.61417,12.933045,5.842796,6.777892,5.944167,4.992676,5.264371,4.479505,4.225356,4.253925,4.246015,3.911777,0,0.15,1,0,0
888,'2021/06/23 01:40:46:092',4,0,0,7.629061,12.316404,16.609898,15.365953,52.645256,102.746513,25.396162,11.43528,14.261731,7.885563,3.424234,16.278158,10.846761,5.732552,5.246929,5.552353,5.318503,4.348375,3.843254,3.54794,3.691888,3.687035,3.419031,0,0.15,1,0,0
889,'2021/06/23 01:40:46:128',4,0,0,6.184756,9.861811,12.920403,13.399733,50.915886,98.797295,24.50127,12.316433,14.971986,8.799365,4.958121,15.682861,9.913347,5.681903,5.64384,6.312878,5.381296,4.822055,4.538236,4.381186,4.589318,4.47415,4.238751,0,0.15,1,0,0
890,'2021/06/23 01:40:46:159',4,0,0,7.389673,12.570628,15.506058,13.756779,49.943089,94.940216,22.282064,11.136741,12.285031,6.057172,2.238588,11.817793,8.414639,4.653605,4.872024,4.708969,3.701957,3.343668,3.1998,2.926069,3.079592,2.962754,2.684999,0,0.15,1,0,0
891,'2021/06/23 01:40:46:193',4,0,0,2.069805,5.520398,8.725311,9.053237,43.624306,95.091461,27.113804,15.408134,13.343506,11.10213,8.733196,14.746813,10.015852,7.650461,7.913642,8.252073,7.513078,7.135994,6.611552,6.44999,6.557193,6.39902,6.053405,0,0.15,1,0,0
892,'2021/06/23 01:40:46:226',4,0,0,3.067976,5.906181,8.377295,8.832778,42.303162,90.425392,25.759926,14.717496,17.431284,12.268792,8.954885,12.962329,4.763057,4.88554,5.77503,6.390576,5.823382,5.172732,5.451493,5.102593,5.236283,5.188828,4.85141,0,0.15,1,0,0
893,'2021/06/23 01:40:46:259',4,0,0,2.959142,6.398992,9.190972,9.128735,38.932274,84.411339,23.783693,13.097673,14.624357,8.849084,5.470397,9.711088,9.759185,6.411722,7.537994,6.620234,6.958663,6.28796,5.97616,5.825201,5.667619,5.69638,5.32398,0,0.15,1,0,0
894,'2021/06/23 01:40:46:294',4,0,0,3.400418,6.335375,7.928452,9.311693,39.063919,81.003258,22.344261,12.768203,14.501352,11.105497,8.497696,10.821193,5.892989,4.676796,4.465302,5.376098,4.843674,4.998083,4.620882,4.404018,4.374399,4.502999,4.254052,0,0.15,1,0,0
895,'2021/06/23 01:40:46:324',4,0,0,5.912499,9.301142,10.857391,10.561616,40.20829,76.934959,18.918921,9.58633,8.699469,7.364579,5.276281,8.571033,2.554559,2.933904,3.195815,2.69412,2.223527,2.373068,2.345466,2.198372,2.220695,2.287877,2.123115,0,0.15,1,0,0
896,'2021/06/23 01:40:46:359',4,0,0,5.151069,8.547207,12.211449,8.528507,38.425034,73.229698,18.311249,9.614087,7.871925,6.019166,5.558036,9.191357,4.080243,2.96181,2.645067,2.884856,2.62989,2.530211,2.184407,2.116347,2.14021,2.100944,1.950899,0,0.15,1,0,0
897,'2021/06/23 01:40:46:392',4,0,0,5.779987,9.728317,11.350133,9.831248,36.892387,70.43618,17.717207,7.823239,8.781897,5.833243,3.248843,7.622099,1.658828,1.889592,1.865219,1.512642,1.010888,0.875379,0.763695,0.618889,0.61191,0.543184,0.575733,0,0.15,1,0,0
898,'2021/06/23 01:40:46:427',4,0,0,5.285737,8.38021,9.455706,10.142322,35.908966,65.920029,16.378017,7.379138,6.593461,5.176736,4.559829,6.436842,1.937463,1.393069,1.521575,1.396559,1.051035,0.99794,0.925065,0.889586,0.86295,0.830355,0.763389,0,0.15,1,0,0
899,'2021/06/23 01:40:46:461',4,0,0,5.387083,8.313566,9.262535,9.035659,33.723461,61.790478,15.580273,7.135312,5.458217,3.534846,4.279471,6.168962,1.445206,1.545617,1.298798,0.878334,1.012757,0.815997,0.661818,0.50292,0.550371,0.430339,0.356614,0,0.15,1,0,0
900,'2021/06/23 01:40:46:492',4,0,0,0.406376,0.99047,1.70102,3.898245,11.57096,12.746566,12.412402,5.919291,4.678958,3.571239,2.004379,2.003529,2.392812,2.761285,2.599463,3.271814,2.702843,2.347994,2.020959,1.907351,2.050203,1.920382,1.787191,0,0.15,1,0,0
901,'2021/06/23 01:40:46:525',4,0,0,1.252122,2.877235,1.903971,2.381499,5.212523,14.184726,4.135875,1.829977,1.63402,0.837047,1.203873,1.343098,0.754319,0.86223,0.851168,0.78134,0.503748,0.397366,0.455452,0.321157,0.266648,0.155347,0.126043,0,0.15,1,0,0
902,'2021/06/23 01:40:46:557',4,0,0,0.15429,0.663496,0.731207,0.843746,0.604504,2.60697,0.89337,0.413398,1.06138,0.80685,0.641664,0.860411,0.691448,0.623809,0.768976,0.626608,0.514953,0.500687,0.342688,0.366641,0.303355,0.233158,0.186754,0,0.15,1,0,0
903,'2021/06/23 01:40:46:589',4,0,0,0.066926,0.717849,1.029279,0.337638,1.053551,1.388613,0.548649,0.3736,0.357852,0.79295,0.765873,1.369658,0.596246,0.619185,0.73559,0.599378,0.297161,0.33418,0.324537,0.239125,0.231693,0.22035,0.165789,0,0.15,1,0,0
904,'2021/06/23 01:40:46:624',4,0,0,0.12261,0.423782,0.317422,0.845829,2.894873,2.663306,0.76934,0.346235,0.607896,0.367942,0.663712,4.359133,1.770173,1.016424,0.702794,1.039621,0.971998,0.573935,0.516126,0.566826,0.475174,0.372349,0.295168,0,0.15,1,0,0
905,'2021/06/23 01:40:46:656',4,0,0,0.134274,0.257286,0.539912,0.372027,1.247751,1.95165,0.972319,0.61642,0.434423,0.661499,1.525191,5.190727,1.631767,0.51134,0.419671,0.894039,0.38423,0.318758,0.436541,0.321311,0.239923,0.197775,0.141542,0,0.15,1,0,0
906,'2021/06/23 01:40:46:691',4,0,0,0.128559,0.452512,0.168828,0.053413,0.404061,0.915315,0.600919,0.236246,0.409299,0.331085,0.495292,1.985732,0.58586,0.274329,0.422343,0.42776,0.153138,0.223753,0.240302,0.15496,0.093125,0.06928,0.047929,0,0.15,1,0,0
907,'2021/06/23 01:40:46:723',4,0,0,0.052947,0.212114,0.152389,0.099307,0.485455,0.758301,0.20352,0.130244,0.213984,0.251726,0.2109,1.041939,0.401599,0.177094,0.179385,0.223989,0.151996,0.139625,0.14892,0.074916,0.074001,0.053704,0.056874,0,0.15,1,0,0
908,'2021/06/23 01:40:46:756',4,0,0,0.012081,0.139966,0.143563,0.118781,0.253534,0.413916,0.148395,0.087157,0.110737,0.135849,0.12273,0.512516,0.204456,0.150714,0.141547,0.112992,0.111179,0.107473,0.118324,0.080455,0.057526,0.048517,0.043726,0,0.15,1,0,0
909,'2021/06/23 01:40:46:789',4,0,0,0.060686,0.151771,0.090884,0.063746,0.06152,0.168959,0.143236,0.069391,0.135906,0.12794,0.097736,0.312239,0.16399,0.162327,0.080366,0.072874,0.057206,0.051877,0.069165,0.034188,0.035576,0.029307,0.021821,0,0.15,1,0,0
910,'2021/06/23 01:40:46:824',4,0,0,0.016498,0.109434,0.091576,0.031803,0.06903,0.157677,0.092907,0.044908,0.046691,0.045856,0.049825,0.10345,0.062514,0.069885,0.067326,0.064914,0.06211,0.055516,0.069011,0.046109,0.037495,0.030203,0.027132,0,0.15,1,0,0
911,'2021/06/23 01:40:46:858',4,0,0,0.014011,0.080649,0.063793,0.061904,0.054458,0.041856,0.060551,0.024576,0.024625,0.055939,0.089626,0.123264,0.059667,0.050889,0.062771,0.052578,0.040392,0.0377,0.038059,0.020674,0.02444,0.02312,0.013755,0,0.15,1,0,0
912,'2021/06/23 01:40:46:891',4,0,0,0.02238,0.117743,0.062948,0.028937,0.021483,0.077406,0.062089,0.037775,0.057237,0.063665,0.101714,0.076831,0.056092,0.030722,0.038275,0.060181,0.040399,0.027802,0.027725,0.024689,0.020145,0.019333,0.015218,0,0.15,1,0,0
913,'2021/06/23 01:40:46:927',4,0,0,0.010462,0.058553,0.115456,0.069512,0.171357,0.217929,0.072073,0.028521,0.032757,0.049886,0.054315,0.230453,0.092499,0.044175,0.056767,0.048607,0.024348,0.048088,0.050965,0.045605,0.025384,0.022018,0.019676,0,0.15,1,0,0
914,'2021/06/23 01:40:46:959',4,0,0,0.01215,0.068487,0.048157,0.033541,0.111514,0.199184,0.04282,0.036755,0.034065,0.052335,0.061921,0.165075,0.073944,0.068517,0.060344,0.04521,0.041093,0.042982,0.047412,0.034259,0.017291,0.017865,0.012325,0,0.15,1,0,0
915,'2021/06/23 01:40:46:991',4,0,0,0.004269,0.018367,0.009038,0.03239,0.054861,0.124626,0.008438,0.017974,0.035833,0.054834,0.028782,0.09611,0.046521,0.048929,0.034255,0.042843,0.041821,0.034104,0.03212,0.030665,0.021008,0.01929,0.011208,0,0.15,1,0,0
916,'2021/06/23 01:40:47:025',4,0,0,0.011479,0.036277,0.049625,0.043739,0.065408,0.115742,0.029522,0.009002,0.029143,0.042923,0.039964,0.10444,0.071467,0.051607,0.040338,0.03243,0.019842,0.025626,0.035536,0.025163,0.015211,0.018685,0.012392,0,0.15,1,0,0
917,'2021/06/23 01:40:47:056',4,0,0,0.001022,0.054677,0.066551,0.003726,0.067862,0.105319,0.024188,0.013463,0.019408,0.019289,0.027027,0.079717,0.066972,0.042159,0.030312,0.045788,0.034478,0.022619,0.024125,0.024769,0.020026,0.014402,0.012206,0,0.15,1,0,0
918,'2021/06/23 01:40:47:090',4,0,0,0.008608,0.065912,0.051152,0.027603,0.066523,0.090841,0.018428,0.017975,0.032051,0.025182,0.038607,0.073523,0.048791,0.047431,0.051928,0.043516,0.042488,0.028617,0.024858,0.023914,0.02108,0.014144,0.014983,0,0.15,1,0,0
919,'2021/06/23 01:40:47:125',4,0,0,0.012368,0.055939,0.02822,0.02355,0.072175,0.086826,0.049376,0.02489,0.024184,0.027842,0.019909,0.064538,0.050587,0.05596,0.038719,0.030988,0.026401,0.031903,0.030204,0.023439,0.013799,0.013189,0.01071,0,0.15,1,0,0
920,'2021/06/23 01:40:47:157',4,0,0,0.006725,0.042458,0.018954,0.027628,0.065367,0.093939,0.058075,0.026771,0.029476,0.035159,0.022553,0.044799,0.040877,0.048431,0.04169,0.051624,0.026585,0.021357,0.023174,0.019835,0.023142,0.022075,0.015706,0,0.15,1,0,0
921,'2021/06/23 01:40:47:191',4,0,0,0.006797,0.049853,0.036328,0.018204,0.048769,0.107299,0.054229,0.007197,0.025274,0.021173,0.02797,0.034878,0.040403,0.048181,0.039202,0.041418,0.026424,0.025459,0.021216,0.017614,0.015459,0.016809,0.013112,0,0.15,1,0,0
922,'2021/06/23 01:40:47:223',4,0,0,0.013494,0.062447,0.048152,0.014772,0.067817,0.099375,0.041478,0.0278,0.023764,0.02234,0.027543,0.035556,0.055296,0.049025,0.026014,0.026897,0.036722,0.017141,0.021617,0.020055,0.016537,0.014921,0.011889,0,0.15,1,0,0
923,'2021/06/23 01:40:47:256',4,0,0,0.004895,0.035351,0.027505,0.00571,0.054911,0.105696,0.043062,0.019734,0.028087,0.019232,0.027553,0.054089,0.035867,0.040876,0.032962,0.039153,0.029675,0.0208,0.024068,0.011235,0.016889,0.014563,0.010557,0,0.15,1,0,0
924,'2021/06/23 01:40:47:288',4,0,0,0.009836,0.073153,0.032883,0.013688,0.044641,0.1002,0.028924,0.012161,0.02383,0.026488,0.034307,0.051609,0.023062,0.025692,0.035836,0.035785,0.024628,0.026457,0.02648,0.015503,0.01415,0.013489,0.011985,0,0.15,1,0,0
925,'2021/06/23 01:40:47:324',4,0,0,0.01302,0.068909,0.054036,0.023583,0.037297,0.076186,0.023013,0.013235,0.01702,0.0191,0.024311,0.035838,0.031404,0.023444,0.040385,0.030235,0.037563,0.028637,0.025544,0.019802,0.018326,0.014216,0.01161,0,0.15,1,0,0
926,'2021/06/23 01:40:47:357',4,0,0,0.010934,0.040814,0.02546,0.016628,0.041004,0.067422,0.044974,0.011552,0.024296,0.025831,0.02288,0.023193,0.037083,0.042686,0.029933,0.03341,0.025815,0.024086,0.025521,0.02379,0.019211,0.016052,0.013354,0,0.15,1,0,0
927,'2021/06/23 01:40:47:390',4,0,0,0.008362,0.041649,0.041128,0.025282,0.024092,0.026431,0.048037,0.016038,0.023285,0.03953,0.032286,0.052786,0.024428,0.02667,0.029411,0.028802,0.03429,0.03056,0.019318,0.017602,0.016735,0.014534,0.010955,0,0.15,1,0,0
928,'2021/06/23 01:40:47:423',4,0,0,0.020825,0.063533,0.043319,0.009067,0.042881,0.051438,0.040839,0.005855,0.015283,0.031221,0.024714,0.025797,0.022542,0.035962,0.04226,0.036864,0.024404,0.031934,0.024356,0.017677,0.012728,0.014064,0.012863,0,0.15,1,0,0
929,'2021/06/23 01:40:47:456',4,0,0,0.020124,0.070019,0.05543,0.00398,0.041904,0.13069,0.133195,0.033293,0.049255,0.036363,0.033627,0.060577,0.046801,0.055297,0.060919,0.066781,0.05223,0.048528,0.033732,0.033266,0.027144,0.021497,0.015483,0,0.15,1,0,0
930,'2021/06/23 01:40:47:491',4,0,0,2.524786,5.551848,5.55066,6.12185,39.569199,87.651382,21.798687,13.337911,14.3734,13.313572,18.826832,117.284424,28.569029,7.121492,7.191964,13.967936,6.463395,15.999767,19.299004,2.927565,2.500369,3.961346,1.503076,0,0.15,1,0,0
931,'2021/06/23 01:40:47:527',4,0,0,2.913576,4.844627,9.914234,11.121572,44.506737,89.992104,28.607235,18.6525,21.06144,19.035034,29.037825,131.555695,41.198284,11.386521,10.289295,18.510059,7.916214,16.245106,17.294283,2.936349,2.497204,3.474785,1.29067,0,0.15,1,0,0
932,'2021/06/23 01:40:47:561',4,0,0,4.664511,7.887515,8.493436,9.512421,41.995422,92.72229,30.422667,15.436684,16.994846,16.653351,25.656925,109.780266,39.881531,13.280466,11.174465,16.574078,10.834487,14.097878,14.50426,5.378595,5.521646,5.832484,4.930709,0,0.15,1,0,0
933,'2021/06/23 01:40:47:596',4,0,0,1.770854,4.487283,8.18635,10.718452,46.215027,102.184425,27.645693,17.371952,15.504066,16.189541,21.97706,89.10199,29.485821,10.869831,8.328707,11.205661,9.728669,10.46909,10.171618,6.690644,6.736776,6.688135,5.87801,0,0.15,1,0,0
934,'2021/06/23 01:40:47:626',4,0,0,5.327178,9.645437,11.890415,10.386692,50.760555,108.173256,29.836502,17.508074,14.773086,13.5531,18.195707,75.718857,24.428297,8.55142,6.683926,5.447086,4.014876,6.766739,11.844423,5.280424,4.886074,4.924957,4.330847,0,0.15,1,0,0
935,'2021/06/23 01:40:47:661',4,0,0,4.101196,7.751159,10.106104,11.042158,46.07967,97.455246,25.889482,13.292124,13.976921,7.976828,5.973355,54.63372,28.487589,13.356002,13.053745,12.636017,11.229644,11.552098,15.390943,9.82024,9.384507,9.351216,8.552799,0,0.15,1,0,0
936,'2021/06/23 01:40:47:693',4,0,0,0.873054,4.315431,8.839306,9.690847,42.103043,95.997856,26.660152,15.296204,11.5754,8.534411,9.68548,39.893757,18.894745,9.735163,9.304836,9.791377,8.867281,9.242222,11.43949,7.47745,7.479593,7.419538,6.983346,0,0.15,1,0,0
937,'2021/06/23 01:40:47:725',4,0,0,4.741631,8.109074,10.541651,8.589417,42.818039,87.124588,23.728237,13.234561,11.732968,10.051348,9.494907,25.9491,5.177432,2.284604,3.589327,5.79372,3.615261,4.872595,4.130155,3.195259,3.204634,3.168666,3.053415,0,0.15,1,0,0
938,'2021/06/23 01:40:47:759',4,0,0,6.440522,11.179088,12.827365,13.012938,41.901093,84.765427,17.791382,9.234886,9.216744,7.615492,5.315949,18.782484,7.196337,2.513309,1.65177,4.261461,2.038295,2.319944,2.59309,1.40561,1.385857,1.195072,1.061448,0,0.15,1,0,0
939,'2021/06/23 01:40:47:793',4,0,0,3.394322,5.992242,9.740065,9.957072,38.046749,83.673958,24.528763,13.091122,10.427953,6.79084,5.647038,15.93809,12.834962,7.577247,9.058634,7.849818,7.325228,7.019343,6.338386,5.86433,6.008246,6.083153,5.683855,0,0.15,1,0,0
940,'2021/06/23 01:40:47:826',4,0,0,6.225101,9.742224,10.560719,10.024323,37.761868,75.740967,18.194059,9.636028,8.895399,6.461533,5.944306,16.589891,4.74334,1.804955,1.175035,2.316886,1.271533,1.582444,1.740964,0.881472,0.896365,0.900129,0.855757,0,0.15,1,0,0
941,'2021/06/23 01:40:47:859',4,0,0,3.500089,5.97459,9.703984,7.583346,34.360336,76.764961,20.476377,10.456255,13.263317,9.454906,8.446655,16.892979,6.639297,5.491149,5.552181,5.588312,4.900455,4.827572,5.209423,4.359035,4.334407,4.316243,4.031287,0,0.15,1,0,0
942,'2021/06/23 01:40:47:894',4,0,0,2.330415,4.20463,6.6795,9.252261,34.904678,75.347549,22.237034,10.970342,11.494982,8.009779,4.128242,15.672271,11.679608,7.350864,7.587555,6.81813,6.422482,6.02242,5.719127,5.576391,5.608416,5.487497,5.164158,0,0.15,1,0,0
943,'2021/06/23 01:40:47:926',4,0,0,6.297644,10.332722,9.333337,7.940284,36.721947,68.93322,16.952887,8.445727,8.245841,5.548031,5.698935,16.813688,5.298787,1.831431,1.58586,1.737723,1.448826,1.295374,1.20393,0.753288,0.613423,0.539759,0.470894,0,0.15,1,0,0
944,'2021/06/23 01:40:47:959',4,0,0,4.272563,6.122195,7.062583,7.518109,34.168488,66.067619,15.296057,8.133359,9.311643,6.998743,4.853097,15.004629,4.134151,2.68944,2.129431,2.40036,1.843686,2.140657,1.722553,1.708334,1.693754,1.684013,1.638752,0,0.15,1,0,0
945,'2021/06/23 01:40:47:990',4,0,0,5.121007,8.346898,7.604399,7.888841,34.937397,60.858143,14.704982,8.225731,6.668586,4.144613,4.430732,14.901408,6.304773,2.181294,2.946396,2.252339,2.031549,1.82206,1.84663,1.731475,1.566199,1.539499,1.474154,0,0.15,1,0,0
946,'2021/06/23 01:40:48:027',4,0,0,3.606231,4.855381,6.690414,11.211385,31.112087,65.836281,16.722589,8.004849,7.644396,4.718356,4.402111,15.012218,8.705138,4.345889,4.730135,4.233544,4.062282,3.880057,3.452804,3.352432,3.507088,3.465868,3.257254,0,0.15,1,0,0
947,'2021/06/23 01:40:48:060',4,0,0,5.110525,9.757988,10.712423,10.514477,32.287487,61.207714,14.049679,6.739511,7.171104,5.734698,5.640261,14.176009,5.471122,1.482645,2.111223,1.899124,0.940227,0.869945,0.794885,0.736154,0.549402,0.55305,0.429889,0,0.15,1,0,0
948,'2021/06/23 01:40:48:094',4,0,0,2.617473,5.714077,6.678842,6.10871,29.215122,60.03944,18.022949,7.660815,7.143695,5.555425,4.219212,12.921052,9.307087,5.825329,6.555485,5.483651,4.778326,4.78258,4.5153,4.267636,4.204055,4.282434,4.051987,0,0.15,1,0,0
949,'2021/06/23 01:40:48:126',4,0,0,4.097375,7.65234,11.525457,7.983989,31.958382,54.71059,14.329969,5.607947,4.288985,2.635027,1.664315,9.777347,4.608994,2.530934,2.045855,1.793528,1.484583,1.249893,1.001292,0.779699,0.732163,0.62689,0.509127,0,0.15,1,0,0
950,'2021/06/23 01:40:48:160',4,0,0,1.002563,4.298504,6.212361,7.301416,25.563828,57.55534,15.091088,8.855159,7.024361,6.601619,6.494781,10.06329,2.425181,2.803497,3.61755,3.151399,3.496439,3.140191,3.109335,3.049187,3.139889,3.119035,2.917424,0,0.15,1,0,0
951,'2021/06/23 01:40:48:191',4,0,0,0.532549,3.147079,2.589125,1.369197,7.834859,14.62878,5.662435,1.456787,2.891031,3.183155,4.817554,5.290359,2.713205,2.059046,2.235505,1.6071,2.330081,3.588309,1.733342,0.905645,0.881353,0.650132,0.617945,0,0.15,1,0,0
952,'2021/06/23 01:40:48:225',4,0,0,0.291272,2.837689,3.525571,1.888909,4.68853,11.088852,2.982916,1.447177,1.448619,1.190673,0.908329,2.832871,1.954812,1.80014,1.347888,0.995847,1.068836,0.966362,0.743863,0.847523,0.69045,0.723569,0.702428,0,0.15,1,0,0
953,'2021/06/23 01:40:48:258',4,0,0,0.309311,2.400359,1.858675,0.755115,1.668645,2.919233,1.572127,0.865168,0.614622,0.999502,1.387633,1.616032,0.847153,1.011909,0.821393,0.65876,0.601291,0.559805,0.49048,0.348814,0.341006,0.245653,0.200036,0,0.15,1,0,0
954,'2021/06/23 01:40:48:290',4,0,0,0.406943,2.109139,0.860026,1.136516,1.684898,1.876927,1.585362,0.377253,0.366315,0.553982,0.52042,1.136784,0.869116,0.714176,0.519652,0.897951,0.532375,0.45107,0.404568,0.311119,0.258268,0.173943,0.140291,0,0.15,1,0,0
955,'2021/06/23 01:40:48:326',4,0,0,0.187061,1.192716,0.533458,1.355936,1.160276,1.451328,1.51062,0.485077,0.518101,0.475993,0.707296,1.060528,0.438758,0.545791,0.739257,0.580314,0.574017,0.439998,0.318587,0.186672,0.181387,0.197937,0.153958,0,0.15,1,0,0
956,'2021/06/23 01:40:48:358',4,0,0,0.092178,0.52961,0.726105,0.276498,0.830926,1.234036,0.706766,0.392327,0.320821,0.352438,0.489622,0.443206,0.285444,0.261033,0.244258,0.339385,0.232404,0.193935,0.165348,0.145508,0.109582,0.109679,0.072234,0,0.15,1,0,0
957,'2021/06/23 01:40:48:391',4,0,0,0.028856,0.15775,0.309106,0.239734,0.295751,0.521943,0.394089,0.075682,0.161186,0.120144,0.210345,0.213597,0.206291,0.232306,0.210486,0.11349,0.114437,0.139796,0.141739,0.088477,0.076358,0.046111,0.042242,0,0.15,1,0,0
958,'2021/06/23 01:40:48:424',4,0,0,0.0176,0.215474,0.476502,0.163218,0.230399,0.224895,0.297275,0.127376,0.137335,0.10291,0.140899,0.162356,0.169737,0.222064,0.208837,0.1669,0.141515,0.123223,0.13015,0.119949,0.074543,0.070942,0.06065,0,0.15,1,0,0
959,'2021/06/23 01:40:48:457',4,0,0,0.019409,0.238485,0.091824,0.113351,0.172146,0.213645,0.167015,0.03391,0.047459,0.087675,0.104985,0.198455,0.167952,0.116079,0.150934,0.187336,0.14394,0.10578,0.121407,0.12563,0.083134,0.05004,0.02314,0,0.15,1,0,0
960,'2021/06/23 01:40:48:492',4,0,0,0.022948,0.119598,0.155361,0.14804,0.211438,0.071092,0.051519,0.044595,0.071329,0.037982,0.107659,0.180574,0.152423,0.12002,0.125459,0.10803,0.087478,0.079127,0.089849,0.071185,0.044233,0.031425,0.02557,0,0.15,1,0,0
